wired.com,0.80,0.90,94,73,84,84,81,1199,441,915,0.056,47068184,260470,85751,1897,3680,231,VeryStrong
dn.se,0.70,0.79,86,60,64,64,65,7620,,7168,0.056,7129777,27905,182,83,78,12,VeryStrong
euronews.com,0.80,0.83,91,62,67,67,74,1632,,1427,0.056,23334195,67897,2279,447,5180,118,VeryStrong
nj.com,0.80,0.83,88,66,70,70,65,3720,855,3372,0.056,21837649,71397,55742,465,19146,82,VeryStrong
chicagotribune.com,0.80,0.87,93,68,75,75,73,2668,588,2155,0.056,23393468,153927,100022,1284,360395,132,VeryStrong
freep.com,0.80,0.81,88,62,66,66,67,10592,1824,8790,0.056,6744032,58265,14330,483,1753,56,VeryStrong
theglobeandmail.com,0.80,0.85,93,64,74,74,70,3846,,3244,0.056,20222623,117907,7763,734,4014,99,VeryStrong
mathrubhumi.com,0.60,0.64,68,51,51,51,47,,,416,0.056,1083287,4803,22368,58,81,16,VeryStrong
gazetadopovo.com.br,0.70,0.79,93,53,55,55,57,6790,,5594,0.056,2989422,13458,472,84,19033,48,VeryStrong
haaretz.co.il,0.60,0.65,68,53,62,62,71,6802,,7175,0.056,14402690,11156,9596,122,327,18,VeryStrong
theage.com.au,0.80,0.82,89,63,71,71,69,4896,,4484,0.056,11815363,56355,12701,505,3560,93,VeryStrong
nzz.ch,0.70,0.78,86,58,68,68,65,5653,,4986,0.056,7138658,37303,3198,230,35,16,VeryStrong
lesechos.fr,0.80,0.81,91,59,70,70,66,7898,,6031,0.056,13238002,53529,2073,158,29,19,VeryStrong
liberation.fr,0.80,0.83,,,,,,8281,0,6463,0.056,,,,,,,
bizjournals.com,0.80,0.84,91,64,71,71,55,6220,897,5746,0.278,32789660,148518,61869,1257,1720755,255,VeryStrong
salon.com,0.80,0.87,92,69,74,74,67,4144,911,3756,0.111,14534399,92292,309002,945,342,43,VeryStrong
theconversation.com,0.80,0.89,91,73,77,77,80,2123,1338,1628,0.056,19454362,124358,360168,1736,27806,213,VeryStrong
zougla.gr,0.60,0.70,74,55,54,54,57,,,931,0.056,1208065,4330,35,12,1526,4,VeryStrong
economist.com,0.80,0.87,93,69,83,83,75,2605,1477,2255,0.056,21583969,167558,68686,2209,4759,302,VeryStrong
handelsblatt.com,0.70,0.80,91,58,66,66,68,7666,,6890,0.056,23361828,48498,3222,151,79,17,VeryStrong
theepochtimes.com,0.80,0.81,90,60,62,62,68,,245,392,0.056,8864282,40248,10642,367,560,37,VeryStrong
money.cnn.com,0.90,0.95,96,80,61,61,65,76,21,65,0.056,27208669,168183,19410,1454,1741,171,VeryStrong
dailycaller.com,0.80,0.83,88,66,43,43,75,,168,848,0.056,12754102,39575,1592,241,314,30,VeryStrong
oregonlive.com,0.80,0.81,87,63,67,67,62,7861,1648,6470,0.056,6069348,70750,11359,440,29946,76,VeryStrong
azcentral.com,0.80,0.82,89,63,67,67,70,6363,1567,5083,0.389,19014558,67008,6049,477,9858,87,VeryStrong
nrc.nl,0.70,0.73,79,57,66,66,66,19866,,17259,0.056,8033698,33167,343,114,98,11,VeryStrong
theroot.com,0.70,0.77,84,58,56,56,66,16888,3195,13627,0.056,6859211,21929,37411,305,24,8,VeryStrong
mercurynews.com,0.80,0.83,91,63,68,68,69,5754,1204,4555,0.056,12457947,84175,12787,567,29896,66,VeryStrong
business-standard.com,0.70,0.79,88,58,63,63,69,2082,,1675,0.056,13003077,43201,49672,535,195042,144,VeryStrong
rd.com,0.80,0.82,91,60,66,66,59,5789,1859,4633,0.056,3776206,52470,8848,431,81,31,VeryStrong
bdnews24.com,0.70,0.70,73,57,49,49,50,3125,,3257,0.056,3120121,7482,2003,77,6502,66,VeryStrong
vanityfair.com,0.80,0.84,90,65,47,47,52,4968,1565,3691,0.056,6575406,84541,3388,528,61,24,VeryStrong
vanityfair.com,0.80,0.84,90,65,47,47,52,4968,1565,3691,0.056,6575406,84541,3388,528,61,24,VeryStrong
inquisitr.com,0.80,0.81,90,60,31,31,67,,156,655,0.056,1402475,44342,679,231,285,9,VeryStrong
miamiherald.com,0.80,0.83,91,62,71,71,71,8347,1461,6671,0.056,6778456,74588,19774,556,4381,94,VeryStrong
al.com,0.80,0.82,88,64,63,63,62,13256,3007,11357,0.111,5287843,48437,5319,341,4009,57,VeryStrong
france24.com,0.80,0.83,92,61,62,62,63,2447,3639,1938,0.389,19121186,71182,3266,448,2382,70,VeryStrong
rappler.com,0.70,0.78,87,58,32,32,62,,,867,0.056,3535804,20722,3422,169,2982,53,VeryStrong
voanews.com,0.80,0.83,91,63,69,69,66,3133,2197,2648,0.056,26444462,79927,25089,1189,17501,178,VeryStrong
startribune.com,0.80,0.83,90,63,73,73,69,8392,1538,6922,0.056,10898268,74370,29461,608,8660,97,VeryStrong
thestar.com,0.80,0.85,92,65,71,71,71,7038,,5731,0.056,12987156,90091,3555,517,3711,68,VeryStrong
ajc.com,0.80,0.82,89,62,70,70,74,7568,1471,6409,0.056,8391456,67145,14434,561,9705,84,VeryStrong
nationalpost.com,0.80,0.83,90,64,54,54,54,6202,,4594,0.000,13663811,63035,2434,393,2573,38,VeryStrong
golem.de,0.70,0.76,84,57,65,65,71,5929,,5404,0.056,5424306,24256,177,43,1,1,VeryStrong
bostonglobe.com,0.80,0.84,91,65,64,64,68,6298,1427,5210,0.056,16421642,92644,56577,934,4678,112,VeryStrong
heraldsun.com.au,0.70,0.79,88,58,64,64,56,15290,,14106,0.056,3000655,31982,1796,227,943,44,VeryStrong
towardsdatascience.com,0.70,0.71,75,56,31,31,45,1397,,1105,0.056,919506,15319,700,200,18,9,VeryStrong
weatherbug.com,0.70,0.71,79,53,58,58,56,24000,4637,20360,0.056,11718433,8296,64284,115,2109,28,VeryStrong
detroitnews.com,0.70,0.77,86,57,57,57,68,16387,2616,13935,0.000,4389129,50250,48716,358,1828,43,VeryStrong
fark.com,0.70,0.73,73,62,65,65,47,7566,,8155,0.056,17835454,15730,20812,132,4272,19,VeryStrong
theonion.com,0.80,0.81,83,67,63,63,69,9043,2069,8412,0.056,23171119,52325,41065,611,216,10,VeryStrong
theweek.com,0.70,0.79,83,64,60,60,64,8208,2163,6934,0.056,4529921,40059,1864,360,42,23,VeryStrong
dallasnews.com,0.80,0.83,90,63,58,58,67,10328,1996,7965,0.056,8337988,68730,10826,525,4066,62,VeryStrong
dailytelegraph.com.au,0.70,0.80,90,58,65,65,62,16437,,13556,0.056,3771485,41408,1592,204,875,40,VeryStrong
sun-sentinel.com,0.70,0.79,87,59,65,65,56,13984,2750,11056,0.056,51328124,48749,2646,299,3844,52,VeryStrong
chinadaily.com.cn,0.80,0.85,92,66,83,83,61,,,312,0.556,111403998,205487,17336,1125,448998,689,VeryStrong
deccanchronicle.com,0.70,0.77,87,56,57,57,57,9416,,8831,0.056,3060765,27968,40742,233,348,54,VeryStrong
orlandosentinel.com,0.70,0.80,89,60,64,64,52,22706,3649,17790,0.056,4172844,46678,4045,333,12841,45,VeryStrong
newsmax.com,0.70,0.78,82,62,53,53,44,6793,1314,5976,0.056,5980756,34724,3823,290,146,19,VeryStrong
scotsman.com,0.70,0.80,90,59,55,55,54,19074,,13848,0.056,5456354,53961,5363,433,208,45,VeryStrong
washingtontimes.com,0.80,0.84,91,64,72,72,77,6940,1418,5267,0.056,16609005,82081,7762,765,5679,150,VeryStrong
haaretz.com,0.80,0.82,89,62,70,70,76,9451,4483,7537,0.056,9467528,50504,5746,431,230,34,VeryStrong
theaustralian.com.au,0.70,0.80,89,60,71,71,63,10254,,9480,0.056,7771461,48953,11741,501,1242,77,VeryStrong
thestreet.com,0.80,0.83,90,63,70,70,67,6159,1294,4916,0.056,5218043,52109,2223,351,54,24,VeryStrong
thehindubusinessline.com,0.70,0.78,88,56,59,59,63,4563,,3503,0.056,8775668,34762,40756,317,19229,84,VeryStrong
themarker.com,0.60,0.65,69,51,57,57,66,14192,,13699,0.056,12114507,9611,1916,81,134,18,VeryStrong
pcgameshardware.de,0.70,0.70,79,51,52,52,56,11610,,9363,0.056,1392912,7939,19,6,2,1,VeryStrong
hbr.org,0.80,0.88,91,72,70,70,72,1681,820,1319,0.056,16411149,154280,454999,1720,683,162,VeryStrong
barrons.com,0.70,0.78,86,58,53,53,55,4967,1129,4482,0.056,5438176,41570,1722,323,55,16,VeryStrong
deccanherald.com,0.70,0.72,79,54,58,58,59,3776,,3202,0.056,3957890,30851,41023,277,1036,74,VeryStrong
dnaindia.com,0.70,0.79,88,58,54,54,51,12027,,9860,0.000,5190232,33758,39284,283,1998,60,VeryStrong
metafilter.com,0.70,0.74,77,60,62,62,52,11474,3709,9727,0.056,5203304,17325,1185,122,8,3,VeryStrong
mediapart.fr,0.70,0.76,,,,,,12002,0,10457,0.056,,,,,,,
syracuse.com,0.70,0.78,83,62,47,47,58,12630,3088,10275,0.056,2356290,35642,14212,260,5243,34,VeryStrong
fortune.com,0.80,0.89,93,71,71,71,76,3733,1236,2900,0.056,11881432,150592,22372,1233,817,127,VeryStrong
lexisnexis.com,0.70,0.73,78,58,69,69,60,8560,2146,10495,0.056,17078930,35963,177256,1397,759951,343,VeryStrong
tribuneindia.com,0.70,0.75,85,54,56,56,51,6725,,6819,0.056,2465929,14693,29306,202,1378,47,VeryStrong
denverpost.com,0.80,0.82,89,62,55,55,67,10389,2087,8364,0.056,9530418,74815,8595,501,7886,81,VeryStrong
sfchronicle.com,0.70,0.77,86,57,64,64,70,8930,1601,7517,0.056,12763646,47578,597861,437,5721,64,VeryStrong
couriermail.com.au,0.70,0.73,80,55,61,61,56,31316,,24917,0.056,9132674,18276,2873,129,141,45,VeryStrong
afr.com,0.70,0.79,85,61,58,58,61,7658,,7618,0.111,8595379,35104,4983,324,853,60,VeryStrong
triblive.com,0.70,0.76,80,61,39,39,46,29720,5015,24398,0.056,7676950,34214,22595,252,2702,29,VeryStrong
jsonline.com,0.70,0.78,85,60,65,65,68,20656,4418,16568,0.056,22507377,46926,15697,415,3617,61,VeryStrong
suntimes.com,0.80,0.82,90,61,67,67,66,18930,3404,14673,0.000,7763832,64204,6843,556,19193,53,VeryStrong
newindianexpress.com,0.70,0.77,86,56,32,32,56,4840,,4086,0.056,4330255,22577,5389,274,462320,68,VeryStrong
telegraphindia.com,0.70,0.73,81,54,55,55,52,13083,,12252,0.056,1976440,21774,1745,306,2897,60,VeryStrong
prnewswire.com,0.80,0.85,92,66,76,76,70,6344,1447,5308,0.056,34223324,186502,21566,1111,2957,234,VeryStrong
staradvertiser.com,0.70,0.71,77,54,58,58,59,30197,4790,25325,0.056,9825507,19734,1058,153,662,27,VeryStrong
mid-day.com,0.70,0.75,84,55,54,54,52,15261,,14325,0.056,2143270,17141,338,86,34,11,VeryStrong
baltimoresun.com,0.80,0.82,91,61,53,53,60,14361,2654,11594,0.056,16613800,66717,25733,591,8710,84,VeryStrong
adelaidenow.com.au,0.70,0.73,82,54,59,59,56,34481,,26572,0.111,2047812,16993,2291,138,324,22,VeryStrong
